id,mssubclass,lotfrontage,lotarea,overallqual,overallcond,yearbuilt,yearremodadd,masvnrarea,bsmtfinsf1,bsmtfinsf2,bsmtunfsf,totalbsmtsf,1stflrsf,2ndflrsf,lowqualfinsf,grlivarea,bsmtfullbath,bsmthalfbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,totrmsabvgrd,fireplaces,garageyrblt,garagecars,garagearea,wooddecksf,openporchsf,enclosedporch,3ssnporch,screenporch,poolarea,miscval,mosold,yrsold,alley,utilities,landslope,exterqual,bsmtqual,bsmtcond,bsmtexposure,bsmtfintype1,bsmtfintype2,heatingqc,electrical,kitchenqual,functional,fireplacequ,garagefinish,garagequal,garagecond,paveddrive,poolqc,fence,mszoning_FV,mszoning_RH,mszoning_RL,mszoning_RM,street_Pave,lotshape_IR2,lotshape_IR3,lotshape_Reg,landcontour_HLS,landcontour_Low,landcontour_Lvl,lotconfig_CulDSac,lotconfig_FR2,lotconfig_FR3,lotconfig_Inside,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition1_Feedr,condition1_Norm,condition1_PosA,condition1_PosN,condition1_RRAe,condition1_RRAn,condition1_RRNe,condition2_Norm,condition2_PosA,condition2_RRNn,bldgtype_2fmCon,bldgtype_Duplex,bldgtype_Twnhs,bldgtype_TwnhsE,housestyle_1.5Unf,housestyle_1Story,housestyle_2.5Fin,housestyle_2.5Unf,housestyle_2Story,housestyle_SFoyer,housestyle_SLvl,roofstyle_Gable,roofstyle_Gambrel,roofstyle_Hip,roofstyle_Mansard,roofmatl_Membran,roofmatl_Tar&Grv,roofmatl_WdShake,roofmatl_WdShngl,exterior1st_BrkFace,exterior1st_CemntBd,exterior1st_HdBoard,exterior1st_MetalSd,exterior1st_Plywood,exterior1st_Stone,exterior1st_Stucco,exterior1st_VinylSd,exterior1st_Wd Sdng,exterior1st_WdShing,exterior2nd_Brk Cmn,exterior2nd_BrkFace,exterior2nd_CmentBd,exterior2nd_HdBoard,exterior2nd_ImStucc,exterior2nd_MetalSd,exterior2nd_Plywood,exterior2nd_Stone,exterior2nd_Stucco,exterior2nd_VinylSd,exterior2nd_Wd Sdng,exterior2nd_Wd Shng,masvnrtype_BrkCmn,masvnrtype_BrkFace,masvnrtype_None,masvnrtype_Stone,extercond_Fa,extercond_Gd,extercond_TA,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,heating_GasW,heating_Grav,heating_Wall,centralair_Y,garagetype_Attchd,garagetype_Basment,garagetype_BuiltIn,garagetype_CarPort,garagetype_Detchd,miscfeature_Gar2,miscfeature_Othr,miscfeature_Shed,saletype_ConLD,saletype_ConLI,saletype_ConLw,saletype_New,saletype_Oth,saletype_WD,salecondition_Alloca,salecondition_Family,salecondition_Normal,salecondition_Partial
1221,-0.8771555552291661,0.2534409232767372,-0.36647281907544826,-0.7066659829702565,-0.5228141630173405,-0.26756925263616316,-1.0253379489361105,-0.5022248287408667,-0.2620531696282821,3.003570578479746,-1.3000925270379025,-0.3204167720711898,-0.5896383604610677,-0.7656119535594672,-0.12157455702605537,-1.0749544259630759,-0.8380524814062785,-0.23546507567089225,-0.9240541334625051,-0.7479280225500364,-0.9265699255075396,-0.22231727917043131,-0.8515936960264185,-0.9213129254870741,0.2300576941198729,-0.9120412166631359,-0.7692782387489893,-0.8141670046371435,-0.6761037292990245,-0.40458781272746736,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,1.7336004881336777,-1.3544054847538949,0,4,3,3,3,3,1,3,2,3,5,3,8,0,1,3,3,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,-0.8771555552291661,0.2534409232767372,-0.37696324988950386,-0.7066659829702565,1.2359615927552787,-0.19850081047760645,-0.9272130534558594,-0.5022248287408667,0.7393136800748138,-0.3020491124934454,-0.8563892028366167,-0.21868018495668012,-0.4778259948148989,-0.7656119535594672,-0.12157455702605537,-0.9918514020169703,1.0737547418017945,-0.23546507567089225,-0.9240541334625051,-0.7479280225500364,0.26847609148981744,-0.22231727917043131,-0.2336380319118204,-0.9213129254870741,0.23421405992464217,-0.9120412166631359,-0.3291809560612428,-0.8141670046371435,-0.6761037292990245,-0.40458781272746736,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,-1.8801298269365245,-0.6053782090945697,0,4,3,3,3,3,1,4,1,5,5,3,8,0,1,3,3,3,0,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
592,0.09119764751910044,1.2212721912066333,0.6605041837212337,2.7978596119229984,-0.5228141630173405,1.2519364748520843,1.1334097516294175,1.5358698939924789,2.0160009053060337,-0.3020491124934454,-0.41268587863533107,1.5960166131091083,1.532196299242973,0.5779466529290653,-0.12157455702605537,1.5998033680232078,1.0737547418017945,-0.23546507567089225,0.8418084776045859,1.1745630213285783,0.26847609148981744,-0.22231727917043131,2.238184624546572,0.6283608892722902,0.32149774182479685,1.6388786613601942,1.7186186450164345,2.7042840695184767,4.232581132203367,-0.40458781272746736,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,-0.07326466940142337,0.8926763422240807,0,4,3,5,5,3,4,6,1,5,5,5,8,4,2,3,3,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1270,-0.1508906531679662,0.6280852850560518,0.27452867756270616,-0.7066659829702565,-0.5228141630173405,-0.47477457911183324,-1.3197126353768645,0.3712443381448528,0.06655502051818837,-0.3020491124934454,-0.3433572342288802,-0.41032352347470996,-0.688449288241403,0.771911099640438,-0.12157455702605537,0.10781419392103223,-0.8380524814062785,-0.23546507567089225,-0.9240541334625051,1.1745630213285783,0.26847609148981744,-0.22231727917043131,0.38431763220277776,-0.9213129254870741,0.21758859670556507,-0.9120412166631359,-0.6480269465799162,-0.8141670046371435,-0.6761037292990245,-0.40458781272746736,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,0.2881083621055968,-0.6053782090945697,0,4,3,3,3,3,1,4,1,3,4,3,8,0,1,3,3,3,0,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1250,-0.8771555552291661,0.06611874238707989,-0.47499451715188523,-0.7066659829702565,1.2359615927552787,-0.75104834774606,-1.7122122172978695,-0.5022248287408667,0.23085911559142364,0.2268500380622653,-0.7315976429050052,-0.40559158919031413,-0.39201650490039724,-0.7656119535594672,-0.12157455702605537,-0.9280746627094939,-0.8380524814062785,-0.23546507567089225,-0.9240541334625051,-0.7479280225500364,0.26847609148981744,-0.22231727917043131,-0.2336380319118204,-0.9213129254870741,0.200963133486488,-0.9120412166631359,-0.8231677019352439,-0.8141670046371435,0.7570889309936446,-0.40458781272746736,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,-0.4346377009084436,-0.6053782090945697,0,4,3,3,3,3,1,4,3,3,5,3,8,0,1,3,3,3,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1139,-0.8771555552291661,-1.8071030665094931,-0.0012973050482378292,-0.00576086399160556,-0.5228141630173405,0.1813756213944554,-0.3875261283144773,-0.5022248287408667,2.524455469789424,-0.3020491124934454,-1.3000925270379025,1.229291706068434,1.1135499999631315,-0.7656119535594672,-0.12157455702605537,0.19091721786713786,1.0737547418017945,-0.23546507567089225,0.8418084776045859,-0.7479280225500364,-0.9265699255075396,-0.22231727917043131,-0.8515936960264185,2.1780347040316546,0.25707407185087316,0.3634187223485291,1.1437977043630514,1.6174326905908243,-0.10282666518195692,-0.40458781272746736,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,-0.4346377009084436,0.8926763422240807,0,4,2,3,3,3,4,5,1,3,5,4,8,3,2,3,3,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
491,2.512080654389767,-1.8071030665094931,-1.2952376851129548,-0.7066659829702565,0.3565737148689691,0.14684140031517703,-0.43658857605460294,-0.5022248287408667,-0.9547947596667876,-0.3020491124934454,-0.6900004562611346,-1.8535634802154282,-1.3593234821184157,0.8617970627505863,-0.12157455702605537,-0.3173640681288106,-0.8380524814062785,-0.23546507567089225,-0.9240541334625051,1.1745630213285783,0.26847609148981744,-0.22231727917043131,-1.4695493601410168,0.6283608892722902,0.2549958889484885,-0.9120412166631359,-0.5537203860039706,0.48452828713233925,-0.24614593121122383,-0.40458781272746736,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,-0.07326466940142337,0.14364906656475543,0,4,3,3,4,3,2,1,1,3,5,3,8,4,3,3,3,3,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1025,-0.8771555552291661,-1.8071030665094931,1.025860567245238,1.3960493739656965,0.3565737148689691,0.14684140031517703,-0.43658857605460294,-0.5022248287408667,1.631884574932119,1.9016973481553494,-1.3000925270379025,1.2245597717840382,4.574532759848031,-0.7656119535594672,-0.12157455702605537,2.763245703268687,1.0737547418017945,-0.23546507567089225,0.8418084776045859,-0.7479280225500364,-0.9265699255075396,-0.22231727917043131,2.238184624546572,0.6283608892722902,0.2549958889484885,0.3634187223485291,0.9237490630191783,-0.8141670046371435,0.6137696649643777,2.473478045955491,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,-0.4346377009084436,0.14364906656475543,0,4,3,4,4,3,3,5,2,3,5,4,8,4,3,3,3,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,1.5437274516415003,-1.8071030665094931,-0.9745560672970834,-0.00576086399160556,-0.5228141630173405,1.113799590534971,0.937159960668915,0.31786566683517,0.5150607935559387,-0.3020491124934454,-0.8702549317179069,-0.4718386691718553,-0.7560567651437375,-0.7656119535594672,-0.12157455702605537,-1.198642647650303,1.0737547418017945,-0.23546507567089225,-0.9240541334625051,-0.7479280225500364,-2.1216159425048966,-0.22231727917043131,-1.4695493601410168,0.6283608892722902,0.3131850102152583,0.3634187223485291,-0.1764941437001879,0.4753176822261727,-0.6761037292990245,-0.40458781272746736,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,-0.07326466940142337,0.14364906656475543,0,4,3,4,4,3,4,6,1,5,5,4,8,4,3,3,3,3,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
142,-0.8771555552291661,0.6280852850560518,0.3289703960977187,0.6951442549870455,-0.5228141630173405,1.1483338116142492,0.9862224084090406,-0.5022248287408667,1.9316285321603184,-0.3020491124934454,-0.29713813795791294,1.6244082188154831,1.5477980246819731,-0.7656119535594672,-0.12157455702605537,0.5136661713322458,1.0737547418017945,-0.23546507567089225,0.8418084776045859,-0.7479280225500364,0.26847609148981744,-0.22231727917043131,0.38431763220277776,-0.9213129254870741,0.31526319311764295,0.3634187223485291,0.9012951200249054,0.6595297803495036,-0.24614593121122383,-0.40458781272746736,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,-1.8801298269365245,-1.3544054847538949,0,4,3,4,4,3,3,6,1,5,5,4,8,0,3,3,3,3,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
847,0.09119764751910044,0.5344241946112231,-0.09209379243885676,0.6951442549870455,-0.5228141630173405,0.733923158662909,0.39747303552753294,0.16258225938881984,0.18423227780037038,-0.3020491124934454,-0.775505784362424,-0.7273631205292284,-0.34521132858339637,1.053396089380113,-0.12157455702605537,0.5929039383506256,1.0737547418017945,-0.23546507567089225,0.8418084776045859,1.1745630213285783,0.26847609148981744,-0.22231727917043131,0.38431763220277776,0.6283608892722902,0.2903249982890273,0.3634187223485291,-0.15404020070591512,1.341114543405828,0.6137696649643777,2.771208996853728,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,0.2881083621055968,0.8926763422240807,0,4,3,4,4,3,1,5,1,5,5,4,8,3,1,3,3,3,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
926,-0.8771555552291661,-1.8071030665094931,1.046298820382967,-0.7066659829702565,0.3565737148689691,0.1813756213944554,-0.3875261283144773,-0.5022248287408667,0.748194982511205,0.21032193960739934,-0.6853785466340379,0.18590019635916058,-0.033176819803390385,-0.7656119535594672,-0.12157455702605537,-0.6613719346964106,-0.8380524814062785,3.857142191942235,0.8418084776045859,-0.7479280225500364,0.26847609148981744,-0.22231727917043131,-0.2336380319118204,-0.9213129254870741,0.25707407185087316,0.3634187223485291,0.36240048816235876,0.8437418784728345,-0.6761037292990245,-0.40458781272746736,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,-1.157383763922484,0.14364906656475543,0,4,3,3,4,3,3,5,2,3,5,5,8,0,2,3,3,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
773,0.5753742488932337,1.1276111007618046,-0.3630362986363611,-0.00576086399160556,-0.5228141630173405,0.14684140031517703,-0.43658857605460294,-0.5022248287408667,-0.01781735262752703,0.3976403887625469,-0.19083421653468824,-0.04359861643403561,-0.056579407961890836,-0.7656119535594672,-0.12157455702605537,-0.6787655908711769,1.0737547418017945,-0.23546507567089225,-0.9240541334625051,-0.7479280225500364,0.26847609148981744,-0.22231727917043131,-0.2336380319118204,0.6283608892722902,0.2549958889484885,0.3634187223485291,0.9551845832111601,0.5121601018508389,-0.6761037292990245,-0.40458781272746736,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,-1.157383763922484,1.6417036178834057,0,4,3,3,3,3,3,5,4,3,5,3,8,3,1,3,3,3,0,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
533,-0.8771555552291661,0.06611874238707989,-0.47499451715188523,-0.7066659829702565,1.2359615927552787,-0.5783772423496683,1.084347303889292,-0.5022248287408667,-0.9547947596667876,-0.3020491124934454,-1.3000925270379025,-2.4781788057556735,-0.8106628041802386,-0.7656119535594672,-0.12157455702605537,-1.2392278453914243,-0.8380524814062785,-0.23546507567089225,-0.9240541334625051,-0.7479280225500364,-0.9265699255075396,-0.22231727917043131,-0.8515936960264185,0.6283608892722902,0.2362922428270268,-0.9120412166631359,-0.30223622446811543,-0.8141670046371435,-0.6761037292990245,-0.40458781272746736,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,-0.7960107324154638,1.6417036178834057,0,4,3,3,0,0,0,0,0,5,5,3,5,1,1,3,3,3,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
30,-0.6350672545420994,0.06611874238707989,-0.6334361963434832,-1.4075711019489074,0.3565737148689691,-1.5453354325694622,-1.7122122172978695,-0.5022248287408667,-0.9547947596667876,-0.3020491124934454,-0.09839602399275373,-1.2478758918127661,-1.6089510891424206,-0.7656119535594672,-0.12157455702605537,-1.8325447837973412,-0.8380524814062785,-0.23546507567089225,-0.9240541334625051,-0.7479280225500364,-2.1216159425048966,-0.22231727917043131,-1.4695493601410168,-0.9213129254870741,0.13861764641494892,-0.9120412166631359,-0.9848360914940079,-0.36284736423498287,-0.6761037292990245,1.0344451166140118,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,-0.4346377009084436,0.14364906656475543,0,4,3,3,3,3,1,1,1,2,5,2,8,0,1,2,3,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1300,-0.8771555552291661,0.5344241946112231,-0.42073366811366675,-0.7066659829702565,1.2359615927552787,-0.4402403580325549,0.44653548326765863,-0.5022248287408667,-0.19988405257354447,4.689436620876075,-1.3000925270379025,0.46981625342290845,0.2788576889766156,-0.7656119535594672,-0.12157455702605537,-0.42945651903286003,1.0737547418017945,-0.23546507567089225,-0.9240541334625051,1.1745630213285783,0.26847609148981744,-0.22231727917043131,-0.2336380319118204,-0.9213129254870741,0.21966677960794972,-0.9120412166631359,-0.6929348325684618,1.1937448649071631,-0.6761037292990245,-0.40458781272746736,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,-0.4346377009084436,1.6417036178834057,0,4,3,3,3,3,1,2,3,5,5,4,8,0,2,3,3,3,0,4,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
66,0.09119764751910044,0.5656445580928326,-0.042535550317283885,1.3960493739656965,-0.5228141630173405,1.113799590534971,0.9862224084090406,1.1670718013073973,-0.9547947596667876,-0.3020491124934454,1.3413288248478763,0.22612163777652486,0.011028068940443793,2.3803967552957235,-0.12157455702605537,1.941878606126945,-0.8380524814062785,-0.23546507567089225,0.8418084776045859,1.1745630213285783,1.4635221084871746,-0.22231727917043131,1.6202289604319742,0.6283608892722902,0.3131850102152583,1.6388786613601942,1.7635265310049801,0.954269137346833,2.029047417003388,-0.40458781272746736,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,1.3722274566266575,-0.6053782090945697,0,4,3,4,5,3,3,1,1,5,5,4,8,4,2,3,3,3,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
766,-0.8771555552291661,0.5344241946112231,0.861088455665848,2.0969544929443473,-0.5228141630173405,1.2519364748520843,1.1334097516294175,0.8759154123454908,-0.9547947596667876,-0.3020491124934454,2.161717783657545,1.066039973256779,0.9549324579999618,-0.7656119535594672,-0.12157455702605537,0.07302688157149963,-0.8380524814062785,-0.23546507567089225,0.8418084776045859,-0.7479280225500364,-0.9265699255075396,-0.22231727917043131,-0.2336380319118204,0.6283608892722902,0.32149774182479685,0.3634187223485291,0.5959214953027956,-0.8141670046371435,2.4410903068375305,-0.40458781272746736,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,0.649481393612617,0.14364906656475543,0,4,3,4,4,3,1,1,1,5,5,5,8,4,3,3,3,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1348,-0.8771555552291661,1.096390737280195,0.9911336238607784,1.3960493739656965,-0.5228141630173405,1.1828680326935275,1.084347303889292,-0.01696418047102251,-0.7771687109389657,-0.3020491124934454,2.517604824943993,1.6196762845310873,1.6570101027549753,-0.7656119535594672,-0.12157455702605537,0.5948365668144885,1.0737547418017945,-0.23546507567089225,0.8418084776045859,-0.7479280225500364,0.26847609148981744,-0.22231727917043131,0.38431763220277776,0.6283608892722902,0.3173413760200276,1.6388786613601942,1.1348161271653423,-0.8141670046371435,-0.6761037292990245,-0.40458781272746736,-0.10399446051700235,-0.23890826802796214,-0.052414241836095915,-0.06442931515416599,-0.4346377009084436,-0.6053782090945697,0,4,3,4,5,3,4,6,1,5,5,4,8,4,3,3,3,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
